split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path,image_sha256,label_sha256
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,50,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar050.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar050.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar050.json,d9f7917473ceb3ea1f08d21f0891ebbbc0ec6547d47460e36de50869d14b9ded,9ba4b9382ac4ebb81cf6e6ea72a2fcf11ecff7e765f8ea2123c2fbe1835e53a3
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,51,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar051.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar051.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar051.json,601ff1cecc1e4e2d157bdd5d4684b5c71ce41fe03b91b73cb0d8de3494f2f38c,cdb482d78222efc86b882341052b92e59dfb7147d2d8e3ff8df90ad50f37eb51
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,52,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar052.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar052.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar052.json,bed12635c0a11b5a6859cfaf95e07dd0c344fb811f1e45624f5ef547fadc9245,a3a9429ca4afdca1228da5ba07b2ebf52e5029c8949173b902a893a677e32f98
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,53,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar053.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar053.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar053.json,671949d0d8d3792674c9afe7cdafe84b34567b5a6117c8976055ab219c538691,9e4a1bb21aac49c2877d08c7cb91ebbdec9925a659d9896408e91294906e4369
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,54,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar054.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar054.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar054.json,747227724d97395d87d362356a779541f8cac3ff179761ec2dbee34dc88f9603,1c75f7c0cd9855ca41e14562677b6710010ca17964dc012390da05ca56e047f2
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,55,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar055.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar055.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar055.json,896837fd20a1d68269d72e262443a94269c5ab3b4760806272d036815f9f24cb,055e8ca46a6e41d3df8dca2013bead7de0572969c3417aaab3e45aad68ddcfcf
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,57,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar057.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar057.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar057.json,d55bb695d7e2d430696d7efc9dcc94362859756c7fa0b2b6c5f4d8b03712edbf,6af3987f7beed30658adca5ae9885be767b69ddffec78455a3cb0151b1a04c98
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,58,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar058.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar058.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar058.json,5e567938ac928a4dff366155ce5a38f0225e6aa0b32a24b2ae60a3a2ff38d05a,80c810c7eeb72e05fa1270ce15cc7e9a6a609a1e4ba0473cbb143009825f1c18
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,59,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar059.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar059.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar059.json,6172c347e476879f625f973b951a20b369587580a270c534f11f17f2daa7c427,3041db4ebb439a6613ae197a710d06d41d521190b9c65f855c630f08bbf26031
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,60,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar060.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar060.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar060.json,22c1ba1ab934f76ba045f8ed7ff82e2ff9a86498151e40629893028a67bb590d,ed670dcb69e139d52e528352a16deae96c1b5b9e732dd8a615877e9f31ffd3b7
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,61,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar061.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar061.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar061.json,7b61fbc897efdb54cd568fff2471b6a1947d87525f741f26195671bd78501cd5,dd8d69a2662549b4f2c1d52d4a77dc8e722e934200f613896ac2f7c79cfab994
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,62,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar062.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar062.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar062.json,6e1bff7f365dbb6f44e1cdbf2e346b0795342f8f76d3cadcfd74df81147ce906,5eb5208c99fede17a96496d4381668fa404f09338449479a8df24141cdefb2ec
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,63,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar063.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar063.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar063.json,c60b3206dfe36d5b9a7e0af124d2bed035468ac0e73ca80773b6ba649f42dc23,ce8017f012febf1a826c6bf99d4e62e7895c4f5ade64d219b372d0458dda9968
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,64,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar064.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar064.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar064.json,af32c4bbd23f4e32930ae9795e2c5834b99d32f744a884a52fb1ab16309a8dd6,943e1234f19b745eecd4019c0ab49ba6fc68221946d57d310e9ce1a1e131870b
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,65,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar065.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar065.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar065.json,d0c5f37b16bfd432f78aad0741f8cd500059a1a3f0f432ad92ff7df187668479,f2dfb08a8cded08d39275f57e877e621d06af3d583ddf419deb4d8ec4dab815b
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,66,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar066.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar066.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar066.json,7d230931b97c859e6d6528fbd70d11feeac6d13e873f7d9b53836c90fc37d31e,9cd546a832acb0704c14abf87053d62a9817519155726d5d7333d0ceb87bad2f
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,67,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar067.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar067.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar067.json,d7d01ecb83ac586ae5370245993702f0950101c74004c011f4f045cb4486440f,6fcdc47354aba6e708cdc7cc8f44f659b351cf2af691fde5c1abff22bf5e48f5
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,68,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar068.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar068.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar068.json,8bcfc2a1e325de5ffd5ebfed7ad9d26ca5e08f0765253f40e3cb802955ab2c28,22c9c19bfeb99287732222517ca2857678d9048526f7ecbaa92551dd462595d1
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,69,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar069.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar069.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar069.json,70eb253005cd75471012382036607e43918a6976ba482550974c8a2c241ee0a2,2ab711027e6d7e5035717d3528908e2b60e1d871d027758584b071989879dfaf
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,70,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar070.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar070.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar070.json,1a9d711a3b5cd40507624bf9087feff8d28188df5bbaaeeb0f7b50e4e93d4bb0,efd8481376652f170b4e22ccd93518e3b7257a4538a1bee10b2f4d9c802facc3
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,71,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar071.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar071.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar071.json,ac0b06fff5a4848fab476d55551ad0eee673aa60fab593cfe101ba3ec1dde483,e50241daa18b37fe2bbc318e52974103e1155a5ccce81d1fefca4427c0649ec8
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,72,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar072.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar072.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar072.json,14e53fb0f099363e773288077ac640e5e95552bdcb45aea555c84c361d3b9b04,69ee6dae880260a0dab8d0dac2a759d1cc3dc4a57044ad515f2ca2636e99efbb
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,73,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar073.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar073.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar073.json,7f76e8187cf25aa5d94319a94c6dbec1d4ca601da1e4133ceb79309f822e1287,f6972846090da013215f8c2559ccd18eadf1cb5a40f41623d9d11e71309227df
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,74,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar074.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar074.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar074.json,d549e3643f59be0ec2e17ced8fbca2bc496f212b2fe3657f8c4fe0734f51757d,94aae773ac1e50d796d3d6c4b7b29eb44de26caf9c07ab5d919cf1733ad3a448
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,75,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar075.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar075.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar075.json,fe3211c0e46010fc8d1400a4818a3c760e11e44e460144aa669391afc5bdce24,ea603ad0e9f7cd00fa37486af2500f2dc1f4b9d8ed7008d1727e01f33c971e82
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,76,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar076.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar076.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar076.json,a4943690e9b5a20d2987a0052768dd67fbe6893f082181c93ad795c55b262b2f,868621f2daaa8eb007e628f5188c981f5881ae81669880adc28b1490d2906c7a
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,77,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar077.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar077.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar077.json,2ccca6b1055cf1e49374979135950ef3426110979b3ef3d04c7dfdacc41be183,907398f65a46fbcad1d497a09625049e53a3b73760b7da72127c0410b60fc1d5
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,78,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar078.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar078.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar078.json,bfdcc45647e4a3401aadb46524dfaf7b8661be319e0214a5a0fb6469858273fd,33e56657747f713c866b5771ec44406de0e0a2436b2b1df1b1c8155e2c519b22
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,79,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar079.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar079.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar079.json,67d0deab2034e1c0a8db11d1193e979c7d6ef71d0683f7ca9e8ba34f99db9e4b,981d63e62fc306dc97647a6041345d9e6989d62761f699f9c1d1ba1998a6a7b1
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,80,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar080.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar080.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar080.json,909e466a2f62f7a18fbaf808d53dd6d753e95895ee244233ad22200a19b3edfb,9201e1d48ce248bc0f5a3c18b292c50a75671928389bbab7f88ac350348716f2
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,81,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar081.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar081.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar081.json,1819f388f348dc693900d072982f3883c59f6fe3b1c7a49f452985ac8d155323,aa4a24a2902a86d70a36c4e1b31acf996d703014ecfdc119311b1c535117aded
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,82,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar082.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar082.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar082.json,dabc7d4ab3615e9766adf272d0fce850af902c92feac0c300d5e6d20140ec785,3570115ad82f94bcdeceef4818eaee3ab64530e91169a6a908a160fbed7d00fc
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,83,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar083.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar083.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar083.json,c67612aa351c9328026b11209137018e62912b852ffe964e71265f8231f61e76,aede3c67bbe8304b87e397dfefef0fe54dec03f4722cf94e571562d15a9c2b9b
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,84,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar084.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar084.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar084.json,65c4ce2fe2641edcb9fa5e68c2487ce2a8cb5a5b72db18bb55b9cf053a1906b1,f241409b5b0a154656d83e6ac729b98d6dc600dc32d48e1068a2ffc6913974e0
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,85,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar085.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar085.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar085.json,b95f0e16671d12a6326c4b1b892b8e4870f32bac42e5afa77ee466a078461175,40cd3308a8e9dbea31ad4648bc0a14c83a39afafe429ddcd1c1fea04600999f2
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,86,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar086.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar086.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar086.json,7e6cde1a88b5d6010b121a40fbfefc71a82d7ffc5400866d8373b60195002977,60651c61e7c24b44d68968b0dd82ed519a7c321edfbee40c5bf566c7ef0f4e32
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,87,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar087.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar087.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar087.json,c6fa2ce82d56733226449da7a0e180877b3b304a3e9561653e4ac7edaa609c28,cb0940a5c54d6b02289d7cda892d9967cbdf7482041920e6d200effa5e6dd130
validation,Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm,Long Road to Ruin Drum Tab - Foo Fighters,gp7,ml/data/songsterr/guitar_pro/Long Road to Ruin Drum Tab - Foo Fighters.gp,88,ml/data/dataset/images/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar088.png,ml/data/dataset/labels/Long Road To Ruin Drum Tab by Foo Fighters _ Songsterr Tabs with Rhythm_bar088.json,ml/data/labels/Long Road to Ruin Drum Tab - Foo Fighters_bar088.json,f60cefe63cd9b32ed9fc44394513f53a64d449ce8de906a9628d4c480768c595,9f0055d9ee1933b545d1f89dda34458f5c6742fc83ab2ef8237a2b1aadaa2a36
